id_discente;curso;turno;ano_ingresso;idade_ingresso;escola_publica;forma_ingresso;acao_afirmativa;sexo;cor_raca;estado_civil;media_global_aluno;media_global_curso;percentual_integralizado;trancamentos;mobilidade;total_componentes;total_reprovacao;total_aprovacao;percentagem_frequencia;percentagem_reprovacao;reprovacoes_rm;reprovacoes_rf;reprovacoes_rmf;percentagem_aprovacao;qtd_semestres;motivo_inativacao;status;faixa_etaria;acao_afirmativa_
761396;Engenharia De Software;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;0.0;0;0.0;15;13;2;61.15;86.67;4;0;9;13.33;3;Excluído;Excluído;Entre 19 e 21;0
761397;Engenharia De Software;Noturno;2009;20;Sim;Processo Seletivo;RI;Masculino;Não Informado;Casado(A);7.62;5.48;100.0;0;0.0;44;0;44;90.38;0.0;0;0;0;100.0;8;Conclusão;Graduado;Entre 19 e 21;1
761416;Ciência Da Computação;Integral;2009;18;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);6.09;5.03;100.0;0;0.0;61;14;47;85.86;22.95;8;0;6;77.05;12;Conclusão;Graduado;Até 18;1
761478;Sistemas De Informação;Noturno;2009;38;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.32;0.0;0;0.0;5;5;0;39.38;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 31 e 40;0
761484;Sistemas De Informação;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;44;0;44;96.92;0.0;0;0;0;100.0;9;Conclusão;Graduado;Até 18;0
761496;Engenharia De Software;Noturno;2009;28;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);0.0;5.48;100.0;0;0.0;50;5;45;92.0;10.0;5;0;0;90.0;12;Conclusão;Graduado;Entre 28 e 30;1
761500;Ciência Da Computação;Integral;2009;29;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;1;0.0;7;6;1;74.65;85.71;0;0;6;14.29;2;Excluído;Excluído;Entre 28 e 30;0
761507;Sistemas De Informação;Noturno;2009;24;Sim;Processo Seletivo;RI;Masculino;Branco;Solteiro(A);6.24;5.32;100.0;1;0.0;51;9;42;82.02;17.65;4;0;5;82.35;15;Conclusão;Graduado;Entre 21 e 24;1
761576;Sistemas De Informação;Noturno;2009;22;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;0.0;1;0.0;34;6;28;87.13;17.65;5;0;1;82.35;7;Excluído;Excluído;Entre 21 e 24;0
761611;Sistemas De Informação;Noturno;2009;20;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);5.29;5.32;100.0;0;0.0;64;20;44;85.66;31.25;16;0;4;68.75;17;Conclusão;Graduado;Entre 19 e 21;1
761612;Sistemas De Informação;Noturno;2009;21;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;45;0;45;93.53;0.0;0;0;0;100.0;8;Conclusão;Graduado;Entre 19 e 21;1
761623;Sistemas De Informação;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.06;5.32;0.0;1;0.0;29;9;20;84.52;31.03;6;0;3;68.97;7;Excluído;Excluído;Entre 19 e 21;0
761641;Engenharia De Software;Noturno;2009;23;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;100.0;0;0.0;49;5;44;91.07;10.2;4;0;1;89.8;11;Conclusão;Graduado;Entre 21 e 24;0
761642;Engenharia De Software;Noturno;2009;21;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);0.0;5.48;0.0;0;0.0;5;4;1;72.5;80.0;3;0;1;20.0;1;Mudança de curso;Excluído;Entre 19 e 21;1
761643;Engenharia De Software;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.5;5.48;62.0;1;0.0;63;32;31;77.83;50.79;18;0;14;49.21;14;Excluído;Excluído;Até 18;0
761687;Ciência Da Computação;Integral;2009;24;Sim;Processo Seletivo;RI;Feminino;Não Informado;Solteiro(A);6.33;5.03;100.0;0;0.0;59;11;48;92.87;18.64;10;0;1;81.36;13;Conclusão;Graduado;Entre 21 e 24;1
761698;Sistemas De Informação;Noturno;2009;18;Sim;Processo Seletivo;RI;Feminino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;54;9;45;86.32;16.67;5;0;4;83.33;13;Conclusão;Graduado;Até 18;1
761699;Sistemas De Informação;Noturno;2009;21;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;49;4;45;89.67;8.16;2;0;2;91.84;11;Conclusão;Graduado;Entre 19 e 21;0
761700;Sistemas De Informação;Noturno;2009;21;Sim;Processo Seletivo;RI;Feminino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;48;5;43;87.27;10.42;2;0;3;89.58;13;Conclusão;Graduado;Entre 19 e 21;1
761794;Ciência Da Computação;Integral;2009;20;Não;Transferência;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;0;0.0;29;16;13;88.65;55.17;13;0;3;44.83;6;Excluído;Excluído;Entre 19 e 21;0
761795;Ciência Da Computação;Integral;2009;23;Não;Transferência;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.81;5.03;67.02;1;0.0;27;6;21;88.57;22.22;3;0;3;77.78;11;Excluído;Excluído;Entre 21 e 24;0
761863;Ciência Da Computação;Integral;2009;19;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);4.63;5.03;100.0;1;0.0;77;31;46;82.31;40.26;23;0;8;59.74;15;Conclusão;Graduado;Entre 19 e 21;0
761897;Ciência Da Computação;Integral;2009;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;100.0;0;0.0;67;21;46;84.42;31.34;16;0;5;68.66;10;Conclusão;Graduado;Até 18;0
761975;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;0;0.0;17;15;2;58.18;88.24;6;0;9;11.76;4;Excluído;Excluído;Até 18;0
761995;Ciência Da Computação;Integral;2009;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;100.0;0;0.0;49;1;48;90.56;2.04;0;1;0;97.96;8;Conclusão;Graduado;Até 18;0
762023;Ciência Da Computação;Integral;2009;19;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);5.28;5.03;100.0;1;0.0;74;28;46;85.07;37.84;24;0;4;62.16;16;Conclusão;Graduado;Entre 19 e 21;0
762024;Sistemas De Informação;Noturno;2009;19;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.65;5.32;100.0;1;0.0;59;28;31;88.24;47.46;22;0;6;52.54;18;Conclusão;Graduado;Entre 19 e 21;0
762030;Ciência Da Computação;Integral;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;1;0.0;35;17;18;87.1;48.57;16;0;1;51.43;7;Excluído;Excluído;Entre 19 e 21;0
762061;Sistemas De Informação;Noturno;2009;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);6.08;5.32;100.0;1;0.0;62;13;49;88.57;20.97;9;0;4;79.03;16;Conclusão;Graduado;Até 18;0
762072;Sistemas De Informação;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.39;5.32;77.6;1;0.0;53;16;37;84.26;30.19;10;0;6;69.81;14;Excluído;Excluído;Até 18;0
762073;Sistemas De Informação;Noturno;2009;25;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;0.0;0;0.0;0;0;0;0.0;0.0;0;0;0;0.0;0;Excluído;Excluído;Entre 25 e 27;0
762078;Sistemas De Informação;Noturno;2009;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;47;3;44;92.72;6.38;3;0;0;93.62;11;Conclusão;Graduado;Entre 19 e 21;0
762079;Sistemas De Informação;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);0.0;5.32;0.0;0;0.0;5;5;0;0.0;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 19 e 21;0
762087;Ciência Da Computação;Integral;2009;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);6.37;5.03;100.0;0;3.0;58;10;48;90.55;17.24;9;0;1;82.76;11;Conclusão;Graduado;Até 18;0
762092;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.05;5.03;64.89;1;0.0;72;40;32;86.37;55.56;30;0;10;44.44;11;Excluído;Excluído;Até 18;0
762102;Sistemas De Informação;Noturno;2009;17;Não;Processo Seletivo;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);0.0;5.32;0.0;0;0.0;5;5;0;1.88;100.0;0;0;5;0.0;1;Excluído;Excluído;Até 18;0
762108;Sistemas De Informação;Noturno;2009;21;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;47;3;44;97.15;6.38;3;0;0;93.62;13;Conclusão;Graduado;Entre 19 e 21;0
762132;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Branco;Solteiro(A);5.25;5.03;100.0;0;0.0;70;23;47;87.86;32.86;17;0;6;67.14;12;Conclusão;Graduado;Até 18;0
762174;Engenharia De Software;Noturno;2009;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Casado(A);0.0;5.48;100.0;0;0.0;49;4;45;91.52;8.16;3;0;1;91.84;9;Conclusão;Graduado;Até 18;0
762175;Engenharia De Software;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.01;5.48;100.0;0;0.0;55;11;44;94.15;20.0;11;0;0;80.0;15;Conclusão;Graduado;Entre 19 e 21;0
762180;Ciência Da Computação;Integral;2009;22;Não;Transferência;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;1;0.0;4;4;0;53.75;100.0;0;0;4;0.0;2;Excluído;Excluído;Entre 21 e 24;0
762205;Sistemas De Informação;Noturno;2009;19;Sim;Processo Seletivo;RI;Feminino;Preto;Solteiro(A);5.66;5.32;100.0;0;0.0;63;18;45;83.72;28.57;11;0;7;71.43;17;Conclusão;Graduado;Entre 19 e 21;1
762283;Sistemas De Informação;Noturno;2009;34;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Casado(A);0.0;5.32;100.0;0;0.0;48;3;45;84.79;6.25;1;0;2;93.75;11;Conclusão;Graduado;Entre 31 e 40;0
762294;Engenharia De Software;Noturno;2009;25;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;0.0;0;0.0;27;22;5;41.78;81.48;4;0;18;18.52;7;Excluído;Excluído;Entre 25 e 27;0
762307;Engenharia De Software;Noturno;2009;30;Não;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);0.0;5.48;0.0;0;0.0;5;5;0;1.25;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 28 e 30;1
762326;Sistemas De Informação;Noturno;2009;23;Não;Processo Seletivo;Ampla Concorrência;Feminino;Pardo;Solteiro(A);0.0;5.32;100.0;0;0.0;36;1;35;94.11;2.78;1;0;0;97.22;9;Conclusão;Graduado;Entre 21 e 24;0
762392;Sistemas De Informação;Noturno;2009;27;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;44;0;44;96.33;0.0;0;0;0;100.0;8;Conclusão;Graduado;Entre 25 e 27;1
762393;Sistemas De Informação;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;54;11;43;94.23;20.37;11;0;0;79.63;12;Conclusão;Graduado;Entre 19 e 21;0
762396;Sistemas De Informação;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);2.92;5.32;31.3;0;0.0;49;35;14;68.84;71.43;15;1;19;28.57;14;Excluído;Excluído;Até 18;0
762397;Sistemas De Informação;Noturno;2009;23;Sim;Processo Seletivo;RI;Masculino;Branco;Solteiro(A);0.0;5.32;100.0;0;0.0;41;0;41;97.87;0.0;0;0;0;100.0;8;Conclusão;Graduado;Entre 21 e 24;1
762398;Sistemas De Informação;Noturno;2009;20;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);4.35;5.32;59.7;1;0.0;60;33;27;74.08;55.0;17;0;16;45.0;15;Excluído;Excluído;Entre 19 e 21;1
762407;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);4.56;5.03;0.0;1;0.0;56;27;29;88.76;48.21;23;0;4;51.79;9;Excluído;Excluído;Até 18;0
762413;Engenharia De Software;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.82;5.48;100.0;1;0.0;50;6;44;88.94;12.0;4;0;2;88.0;10;Conclusão;Graduado;Entre 19 e 21;0
762414;Engenharia De Software;Noturno;2009;23;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;100.0;0;0.0;45;0;45;96.11;0.0;0;0;0;100.0;8;Conclusão;Graduado;Entre 21 e 24;0
762444;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Feminino;Não Informado;Solteiro(A);0.0;5.03;0.0;1;0.0;11;6;5;67.33;54.55;1;0;5;45.45;2;Excluído;Excluído;Até 18;0
762486;Ciência Da Computação;Integral;2009;20;Sim;Processo Seletivo;RI;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;38;23;15;69.82;60.53;10;0;13;39.47;8;Excluído;Excluído;Entre 19 e 21;1
762576;Sistemas De Informação;Noturno;2009;22;Sim;Transferência;Ampla Concorrência;Masculino;Preto;Solteiro(A);0.0;5.32;0.0;0;0.0;40;15;25;83.22;37.5;7;0;8;62.5;9;Excluído;Excluído;Entre 21 e 24;0
762578;Ciência Da Computação;Integral;2009;25;Não;Transferência;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;1;0.0;6;1;5;94.49;16.67;0;0;1;83.33;2;Excluído;Excluído;Entre 25 e 27;0
762636;Ciência Da Computação;Integral;2009;18;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);0.0;5.03;100.0;0;0.0;55;4;51;90.48;7.27;1;0;3;92.73;10;Conclusão;Graduado;Até 18;1
762637;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;0;0.0;50;32;18;71.85;64.0;14;0;18;36.0;9;Excluído;Excluído;Até 18;0
762684;Ciência Da Computação;Integral;2009;19;Sim;Processo Seletivo;RI;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;16;15;1;50.68;93.75;7;0;8;6.25;3;Excluído;Excluído;Entre 19 e 21;1
762753;Engenharia De Software;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);3.7;5.48;38.0;1;0.0;64;38;26;70.74;59.38;19;0;19;40.63;13;Excluído;Excluído;Até 18;0
762812;Engenharia De Software;Noturno;2009;19;Sim;Processo Seletivo;RI;Feminino;Não Informado;Solteiro(A);0.0;5.48;100.0;0;0.0;43;0;43;96.81;0.0;0;0;0;100.0;9;Conclusão;Graduado;Entre 19 e 21;1
762813;Engenharia De Software;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Amarelo;Solteiro(A);6.07;5.48;100.0;0;0.0;52;9;43;81.34;17.31;5;0;4;82.69;13;Conclusão;Graduado;Até 18;0
762814;Engenharia De Software;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;100.0;0;0.0;51;7;44;92.22;13.73;7;0;0;86.27;13;Conclusão;Graduado;Entre 19 e 21;0
762870;Sistemas De Informação;Noturno;2009;22;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);5.72;5.32;100.0;0;0.0;56;14;42;90.31;25.0;13;1;0;75.0;17;Conclusão;Graduado;Entre 21 e 24;1
762871;Sistemas De Informação;Noturno;2009;19;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);6.31;5.32;100.0;0;0.0;55;10;45;80.52;18.18;3;0;7;81.82;13;Conclusão;Graduado;Entre 19 e 21;1
762872;Sistemas De Informação;Noturno;2009;18;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);3.76;5.32;72.26;1;0.0;69;37;32;71.46;53.62;21;0;16;46.38;17;Excluído;Excluído;Até 18;1
762907;Sistemas De Informação;Noturno;2009;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.0;5.32;100.0;0;0.0;51;8;43;87.74;15.69;4;0;4;84.31;12;Conclusão;Graduado;Entre 19 e 21;0
762912;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.24;5.03;75.53;1;0.0;85;48;37;76.47;56.47;32;0;16;43.53;16;Excluído;Excluído;Até 18;0
762942;Engenharia De Software;Noturno;2009;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;0.0;1;0.0;33;23;10;77.65;69.7;15;0;8;30.3;8;Excluído;Excluído;Entre 19 e 21;0
762989;Sistemas De Informação;Noturno;2009;18;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;100.0;0;0.0;45;2;43;94.97;4.44;2;0;0;95.56;9;Conclusão;Graduado;Até 18;0
762999;Ciência Da Computação;Integral;2009;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;100.0;0;0.0;52;4;48;95.06;7.69;4;0;0;92.31;10;Conclusão;Graduado;Entre 19 e 21;0
763004;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;1;0.0;13;11;2;45.79;84.62;5;0;6;15.38;3;Excluído;Excluído;Até 18;0
763038;Ciência Da Computação;Integral;2009;18;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);6.1;5.03;0.0;1;0.0;54;8;46;90.37;14.81;6;0;2;85.19;11;Excluído;Excluído;Até 18;1
763153;Sistemas De Informação;Noturno;2009;21;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;0.0;0;0.0;33;21;12;61.48;63.64;5;0;16;36.36;8;Excluído;Excluído;Entre 19 e 21;0
763172;Engenharia De Software;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;100.0;0;0.0;45;0;45;89.41;0.0;0;0;0;100.0;8;Conclusão;Graduado;Entre 19 e 21;0
763173;Engenharia De Software;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;0.0;0;0.0;6;5;1;59.38;83.33;1;0;4;16.67;1;Excluído;Excluído;Até 18;0
763174;Engenharia De Software;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);0.0;5.48;100.0;0;0.0;48;0;48;97.33;0.0;0;0;0;100.0;9;Conclusão;Graduado;Até 18;0
763175;Engenharia De Software;Noturno;2009;27;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Casado(A);0.0;5.48;100.0;1;0.0;46;2;44;92.05;4.35;1;0;1;95.65;10;Conclusão;Graduado;Entre 25 e 27;0
763207;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;0;0.0;23;18;5;81.39;78.26;13;0;5;21.74;5;Excluído;Excluído;Até 18;0
763246;Sistemas De Informação;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.32;0.0;1;0.0;10;4;6;87.34;40.0;3;0;1;60.0;2;Excluído;Excluído;Até 18;0
763362;Ciência Da Computação;Integral;2009;17;Sim;Processo Seletivo;RI;Masculino;Pardo;Solteiro(A);0.0;5.03;0.0;0;0.0;14;12;2;88.39;85.71;11;0;1;14.29;3;Excluído;Excluído;Até 18;1
763526;Sistemas De Informação;Noturno;2009;19;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);4.69;5.32;100.0;0;0.0;80;37;43;83.5;46.25;24;1;12;53.75;19;Conclusão;Graduado;Entre 19 e 21;1
763539;Ciência Da Computação;Integral;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;100.0;0;0.0;48;8;40;97.31;16.67;8;0;0;83.33;9;Conclusão;Graduado;Entre 19 e 21;0
763564;Ciência Da Computação;Integral;2009;26;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;0;0.0;5;5;0;12.5;100.0;0;0;5;0.0;1;Excluído;Excluído;Entre 25 e 27;0
763565;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;100.0;0;0.0;51;4;47;92.83;7.84;3;0;1;92.16;9;Conclusão;Graduado;Até 18;0
763566;Ciência Da Computação;Integral;2009;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.05;5.03;100.0;0;0.0;56;10;46;87.11;17.86;7;0;3;82.14;10;Conclusão;Graduado;Até 18;0
763567;Ciência Da Computação;Integral;2009;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);5.73;5.03;100.0;1;0.0;62;15;47;86.57;24.19;9;0;6;75.81;13;Conclusão;Graduado;Até 18;0
763568;Ciência Da Computação;Integral;2009;20;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);4.68;5.03;100.0;1;0.0;87;42;45;77.82;48.28;27;0;15;51.72;18;Conclusão;Graduado;Entre 19 e 21;0
763581;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Amarelo;Solteiro(A);0.0;5.03;0.0;0;0.0;5;5;0;95.0;100.0;5;0;0;0.0;1;Excluído;Excluído;Até 18;0
763584;Engenharia De Software;Noturno;2009;19;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);0.0;5.48;100.0;0;0.0;53;9;44;89.68;16.98;5;0;4;83.02;12;Conclusão;Graduado;Entre 19 e 21;1
763642;Sistemas De Informação;Noturno;2009;40;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);1.7;5.32;20.26;1;0.0;50;40;10;38.63;80.0;6;0;34;20.0;14;Excluído;Excluído;Entre 31 e 40;0
763644;Sistemas De Informação;Noturno;2009;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.58;5.32;100.0;1;0.0;55;10;45;78.76;18.18;2;0;8;81.82;13;Conclusão;Graduado;Até 18;0
763657;Sistemas De Informação;Noturno;2009;19;Sim;Processo Seletivo;RI;Masculino;Não Informado;Solteiro(A);5.7;5.32;100.0;0;0.0;53;9;44;86.57;16.98;5;0;4;83.02;13;Conclusão;Graduado;Entre 19 e 21;1
763661;Ciência Da Computação;Integral;2009;17;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.03;0.0;1;0.0;14;10;4;66.74;71.43;3;0;7;28.57;3;Excluído;Excluído;Até 18;0
763726;Ciência Da Computação;Integral;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.88;5.03;100.0;0;0.0;49;3;46;92.28;6.12;3;0;0;93.88;11;Conclusão;Graduado;Até 18;0
763727;Engenharia De Software;Noturno;2009;17;Sim;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;0.0;1;0.0;31;17;14;82.81;54.84;9;0;8;45.16;8;Excluído;Excluído;Até 18;0
763728;Engenharia De Software;Noturno;2009;18;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);4.6;5.48;100.0;0;0.0;74;30;44;79.04;40.54;17;0;13;59.46;17;Conclusão;Graduado;Até 18;1
763733;Ciência Da Computação;Integral;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);4.26;5.03;57.48;1;0.0;70;39;31;88.53;55.71;36;0;3;44.29;13;Mudança de curso;Excluído;Entre 19 e 21;0
763739;Ciência Da Computação;Integral;2009;21;Sim;Processo Seletivo;RI;Masculino;Preto;Solteiro(A);0.0;5.03;0.0;0;0.0;5;5;0;71.25;100.0;4;0;1;0.0;1;Excluído;Excluído;Entre 19 e 21;1
763757;Sistemas De Informação;Noturno;2009;24;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);6.94;5.32;100.0;0;0.0;45;6;39;89.83;13.33;4;1;1;86.67;11;Conclusão;Graduado;Entre 21 e 24;0
763811;Engenharia De Software;Noturno;2009;24;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);0.0;5.48;0.0;1;0.0;2;0;2;83.42;0.0;0;0;0;100.0;2;Excluído;Excluído;Entre 21 e 24;0
763829;Sistemas De Informação;Noturno;2009;19;Não;Processo Seletivo;Ampla Concorrência;Masculino;Pardo;Solteiro(A);5.25;5.32;100.0;1;0.0;66;21;45;76.29;31.82;10;0;11;68.18;15;Conclusão;Graduado;Entre 19 e 21;0
763888;Sistemas De Informação;Noturno;2009;18;Não;Processo Seletivo;Ampla Concorrência;Masculino;Não Informado;Solteiro(A);5.88;5.32;100.0;0;0.0;59;14;45;85.14;23.73;10;0;4;76.27;13;Conclusão;Graduado;Até 18;0
